item_code,channel,target_ym,forecast_run_ym,model_name,p50,lower_bound,upper_bound
K240B,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,0,0,0
K250A,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,131,79,197
K250A,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,102,61,153
K250B,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,111,67,167
K310,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,217,130,326
K310,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,261,157,392
K311,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,112,67,168
K311,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,0,0,0
K312,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,12,7,18
K312,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,6,4,9
K350A,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,16,10,24
K350B,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,5,3,8
K350C,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,10,6,15
K350D,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,8,5,12
K350E,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,13,8,20
K350F,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,9,5,14
T120,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,947,568,1421
T120,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,0,0,0
T121,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,367,220,551
T121,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,353,212,530
T122,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,710,426,1065
T122,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,0,0,0
T240,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,604,362,906
T240,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,0,0,0
T241,DOM,2025-05-31,2025-04-30,baseline_seasonal_naive,3,2,5
T241,EXP,2025-05-31,2025-04-30,baseline_seasonal_naive,5,3,8
K210,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,14,8,21
K210,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,14,8,21
K210A,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,1,1,2
K210A,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,1,1,2
K210B,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,45,27,68
K210B,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,12,7,18
K210C,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,22,13,33
K210D,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
K240,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,2,1,3
K240,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,13,8,20
K240B,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,3,2,5
K240B,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,238,143,357
K250A,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
K250B,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,65,39,98
K310,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,903,542,1355
K310,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
K311,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,57,34,86
K311,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,51,31,77
K312,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,8,5,12
K312,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,4,2,6
K350A,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,18,11,27
K350B,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,4,2,6
K350C,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,12,7,18
K350D,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,38,23,57
K350E,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,8,5,12
K350F,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,7,4,11
T120,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,852,511,1278
T120,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
T121,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,570,342,855
T121,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,0,0,0
T122,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,26,16,39
T122,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,39,23,59
T240,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,698,419,1047
T240,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,778,467,1167
T241,DOM,2025-06-30,2025-05-31,baseline_seasonal_naive,7,4,11
T241,EXP,2025-06-30,2025-05-31,baseline_seasonal_naive,11,7,17
K210,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,32,19,48
K210,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
K210A,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
K210A,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,2,1,3
K210B,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,17,10,26
K210B,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,11,7,17
K210C,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,20,12,30
K210C,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,34,20,51
K210D,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
K210D,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
K240,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,5,3,8
K240,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,7,4,11
K240B,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,2,1,3
K240B,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
K250A,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,151,91,227
K250A,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,117,70,176
K250B,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,30,18,45
K310,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,257,154,386
K310,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,308,185,462
K311,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,113,68,170
K311,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
K312,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,11,7,17
K312,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,5,3,8
K350A,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,10,6,15
K350B,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,2,1,3
K350C,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,7,4,11
K350D,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,4,2,6
K350E,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
K350F,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,4,2,6
T120,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,815,489,1223
T120,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
T121,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,815,489,1223
T121,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,0,0,0
T122,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,210,126,315
T122,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,315,189,473
T240,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,384,230,576
T240,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,429,257,644
T241,DOM,2025-07-31,2025-06-30,baseline_seasonal_naive,6,4,9
T241,EXP,2025-07-31,2025-06-30,baseline_seasonal_naive,10,6,15
K210,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,45,27,68
K210,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,1,1,2
K210A,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,27,16,41
K210B,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,5,3,8
K210C,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,9,5,14
K210D,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K240,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,3,2,5
K240,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,3,2,5
K240B,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,209,125,314
K250A,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,162,97,243
K250B,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,53,32,80
K310,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,1443,866,2165
K310,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K311,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,52,31,78
K311,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,47,28,71
K312,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,20,12,30
K312,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
K350A,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,9,5,14
K350B,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,33,20,50
K350D,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,21,13,32
K350E,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,11,7,17
K350F,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,8,5,12
T120,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,441,265,662
T120,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
T121,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,780,468,1170
T121,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,0,0,0
T122,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,135,81,203
T122,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,203,122,305
T240,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,804,482,1206
T240,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,896,538,1344
T241,DOM,2025-08-31,2025-07-31,baseline_seasonal_naive,21,13,32
T241,EXP,2025-08-31,2025-07-31,baseline_seasonal_naive,33,20,50
K210,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,31,19,47
K210,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,0,0,0
K210A,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,16,10,24
K210B,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,11,7,17
K210C,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,32,19,48
K210C,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,55,33,83
K210D,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,0,0,0
K240,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,2,1,3
K240,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,3,2,5
K240B,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,3,2,5
K240B,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,1,1,2
K250A,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,233,140,350
K250A,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,180,108,270
K250B,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,58,35,87
K310,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,468,281,702
K310,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,562,337,843
K311,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,58,35,87
K311,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,52,31,78
K312,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,13,8,20
K312,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,7,4,11
K350A,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,9,5,14
K350B,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,4,2,6
K350C,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,11,7,17
K350D,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,3,2,5
K350E,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,23,14,35
K350F,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,4,2,6
T120,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,114,68,171
T120,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,147,88,221
T121,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,161,97,242
T121,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,156,94,234
T122,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,116,70,174
T122,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,173,104,260
T240,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,94,56,141
T240,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,532,319,798
T241,DOM,2025-09-30,2025-08-31,baseline_seasonal_naive,4,2,6
T241,EXP,2025-09-30,2025-08-31,baseline_seasonal_naive,0,0,0
K210,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,6,4,9
K210,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,7,4,11
K210A,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,4,2,6
K210A,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,4,2,6
K210B,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,44,26,66
K210B,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
K210C,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,2,1,3
K210C,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,3,2,5
K210D,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,1,1,2
K210D,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
K240,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,3,2,5
K240,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,5,3,8
K240B,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
K240B,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
K250A,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,157,94,236
K250A,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,121,73,182
K250B,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,111,67,167
K310,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,854,512,1281
K310,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,1024,614,1536
K311,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,42,25,63
K311,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,38,23,57
K312,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,9,5,14
K312,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,4,2,6
K350A,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,5,3,8
K350B,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,3,2,5
K350C,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,10,6,15
K350D,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,7,4,11
K350E,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,17,10,26
K350F,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,5,3,8
T120,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,384,230,576
T120,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
T121,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,481,289,722
T121,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
T122,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,182,109,273
T122,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
T240,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,412,247,618
T240,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,459,275,689
T241,DOM,2025-10-31,2025-09-30,baseline_seasonal_naive,12,7,18
T241,EXP,2025-10-31,2025-09-30,baseline_seasonal_naive,0,0,0
K210,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,18,11,27
K210,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,4,2,6
K210A,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K210B,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,17,10,26
K210B,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K210C,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,6,4,9
K210C,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K240,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,10,6,15
K240,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,94,56,141
K250A,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,73,44,110
K250B,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,83,50,125
K310,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,570,342,855
K310,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,683,410,1025
K311,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,93,56,140
K311,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,0,0,0
K312,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,15,9,23
K312,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,7,4,11
K350A,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,10,6,15
K350B,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,29,17,44
K350D,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,14,8,21
K350E,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,26,16,39
K350F,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,4,2,6
T120,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,652,391,978
T120,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,843,506,1265
T121,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,251,151,377
T121,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,243,146,365
T122,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,113,68,170
T122,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,642,385,963
T240,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,535,321,803
T240,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,597,358,896
T241,DOM,2025-11-30,2025-10-31,baseline_seasonal_naive,27,16,41
T241,EXP,2025-11-30,2025-10-31,baseline_seasonal_naive,44,26,66
K210,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,20,12,30
K210,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,20,12,30
K210A,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,2,1,3
K210A,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K210B,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,24,14,36
K210B,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K210C,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,16,10,24
K210C,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K210D,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K210D,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K240,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,28,17,42
K240,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K240B,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K240B,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K250A,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,112,67,168
K250A,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,87,52,131
K250B,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,67,40,101
K310,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,980,588,1470
K310,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,1175,705,1763
K311,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,55,33,83
K311,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,49,29,74
K312,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,17,10,26
K312,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,8,5,12
K350A,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,8,5,12
K350B,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,2,1,3
K350C,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,10,6,15
K350D,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,13,8,20
K350E,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,21,13,32
K350F,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,4,2,6
T120,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,160,96,240
T120,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,908,545,1362
T121,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,643,386,965
T121,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
T122,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,351,211,527
T122,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
T240,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,757,454,1136
T240,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
T241,DOM,2025-12-31,2025-11-30,baseline_seasonal_naive,73,44,110
T241,EXP,2025-12-31,2025-11-30,baseline_seasonal_naive,0,0,0
K210,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,13,8,20
K210,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K210A,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,1,1,2
K210A,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,1,1,2
K210B,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,64,38,96
K210B,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,42,25,63
K210C,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,9,5,14
K210C,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K210D,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K240,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,2,1,3
K240,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,3,2,5
K240B,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K240B,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K250A,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,117,70,176
K250A,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,90,54,135
K250B,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,29,17,44
K310,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,386,232,579
K310,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,463,278,695
K311,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,109,65,164
K311,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K312,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,9,5,14
K312,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,5,3,8
K350A,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,8,5,12
K350B,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,2,1,3
K350C,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,13,8,20
K350D,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,2,1,3
K350E,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,25,15,38
K350F,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,3,2,5
T120,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,614,368,921
T120,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
T121,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,200,120,300
T121,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,192,115,288
T122,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,189,113,284
T122,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
T240,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,1054,632,1581
T240,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
T241,DOM,2026-01-31,2025-12-31,baseline_seasonal_naive,18,11,27
T241,EXP,2026-01-31,2025-12-31,baseline_seasonal_naive,0,0,0
K210,DOM,2026-02-28,2026-01-31,baseline_seasonal_naive,13,8,20
K210,EXP,2026-02-28,2026-01-31,baseline_seasonal_naive,14,8,21
K210A,DOM,2026-02-28,2026-01-31,baseline_seasonal_naive,4,2,6
K210A,EXP,2026-02-28,2026-01-31,baseline_seasonal_naive,4,2,6
K210B,DOM,2026-02-28,2026-01-31,baseline_seasonal_naive,14,8,21
K210B,EXP,2026-02-28,2026-01-31,baseline_seasonal_naive,9,5,14
K210C,DOM,2026-02-28,2026-01-31,baseline_seasonal_naive,9,5,14
K210C,EXP,2026-02-28,2026-01-31,baseline_seasonal_naive,16,10,24
K210D,DOM,2026-02-28,2026-01-31,baseline_seasonal_naive,0,0,0
K210D,EXP,2026-02-28,2026-01-31,baseline_seasonal_naive,0,0,0
K240,DOM,2026-02-28,2026-01-31,baseline_seasonal_naive,4,2,6
K240,EXP,2026-02-28,2026-01-31,baseline_seasonal_naive,0,0,0
K240B,DOM,2026-02-28,2026-01-31,baseline_seasonal_naive,1,1,2
K240B,EXP,2026-02-28,2026-01-31,baseline_seasonal_naive,1,1,2
